bilayers,density,packing_fraction,mean_wt_CN_3,std_dev_wt_CN_3,avg_s_valence_electrons,avg_p_valence_electrons,avg_d_valence_electrons,min_MeanBondLength,max_MeanBondLength,mean_BondLengthVariation,lattice_constant,Area,static_dielectric_constant,layer_thickness,avg_surf_NN_thickness,mean_surf_Z,mean_surf_period,mean_surf_group,mean_surf_mass,mean_surf_kai_P,mean_surf_kai_A,mean_surf_EA,mean_surf_IE1,mean_surf_Rvdw,mean_surf_Rcov,mean_surf_MP,mean_surf_BP,mean_surf_Cp_g,mean_surf_Cp_mol,mean_surf_rho,mean_surf_E_fusion,mean_surf_E_vapor,mean_surf_Thermal_Cond,mean_surf_Ratom,mean_surf_Mol_Volume,mean_surf_Elemental_polarizability,mean_surf_Z_NN,mean_surf_period_NN,mean_surf_group_NN,mean_surf_mass_NN,mean_surf_kai_P_NN,mean_surf_kai_A_NN,mean_surf_EA_NN,mean_surf_IE1_NN,mean_surf_Rvdw_NN,mean_surf_Rcov_NN,mean_surf_MP_NN,mean_surf_BP_NN,mean_surf_Cp_g_NN,mean_surf_Cp_mol_NN,mean_surf_rho_NN,mean_surf_E_fusion_NN,mean_surf_E_vapor_NN,mean_surf_Thermal_Cond_NN,mean_surf_Ratom_NN,mean_surf_Mol_Volume_NN,mean_surf_Elemental_polarizability_NN,Y_Corr
BMDS_TeHfS-SHfTe_284,47.3598766276,2.6383432742,0.7641674926,0.3281172903,2,2.6666666667,4,0.7129044734,1.1513958101,0.3103873612,3.718149954,11.9727071193,10.205337,3.38234,2.5557313481,59.4903992646,11.1544498621,59.4903992646,119.2224782763,9.5928268814,9.626290231,743.6299908078,3716.6626940574,6.6926699173,3.8668759522,1443.9807161506,2669.148307506,2.6324501675,84.4020039567,7.2875739099,6.4323994205,37.1814995404,0.0100018234,327.1971959554,6.0828933248078E-05,72.1321091084,208.2163974262,11.1544498621,44.6177994485,544.4301070202,4.7592319412,5.3132362843,743.6299908078,1268.2609493227,1.5988044802,2.2308899724,7873.7030686712,15460.5508683882,2.0970365741,11.2659943607,42.2010019783,88.3804244075,2420.7758905762,0.8451726661,446.1779944847,1.10057238639554E-05,310.8373361577,0.215
BMDS_IHfCl-ClHfI_252,51.5108276388,2.8469183057,0.7170083071,0.3761669408,2,3.3333333333,4,0.7408627202,1.1333633895,0.306215332,3.5693276934,11.0333438641,5.380461,3.65731,2.6407238837,60.6785707884,10.7079830803,60.6785707884,126.5433747153,11.2790755113,10.2404011525,1245.6953650085,4465.9428100246,6.2463234635,3.5693276934,612.4966321933,853.461944777,1.7097079652,121.1751058644,11.4718192067,11.421848619,36.407142473,0.0003176702,281.9768877813,0.0393732538,52.1121843241,196.3130231389,10.7079830803,46.4012600146,510.5459252857,6.6389495098,6.0999810281,1245.6953650085,2115.5405238983,1.7132772928,2.2843697238,8332.2385675523,16550.5798884072,1.1957247773,29.3363043123,36.0359323929,79.5960075636,2323.1683158254,0.8206276993,460.443272453,0.0393254248,315.5285680996,0.192
BMDS_SZrTe-TeZrS_135,31.0273505776,2.3296979853,0.7575344525,0.3428980657,2,2.6666666667,4,0.6692280249,1.1755702687,0.3174380025,3.8288182972,12.6958688425,9.004983,3.2203,2.9360414534,199.0985514544,19.144091486,61.2610927552,485.894271597,8.0405184241,8.2625898854,728.2412401274,3328.391745756,7.8873656922,5.2454810672,2766.9338306546,4828.1398727692,0.773421296,98.515494787,23.8918261745,67.004320201,193.8530703872,0.08997723,470.9446505556,7.82955053594428E-05,145.4950952936,45.9458195664,0,45.9458195664,136.6141512532,2.9481900888,3.2085497331,570.8768081125,877.5651537182,0.6508991105,1.0337809402,5380.7915057871,13098.3873947212,0.2909901906,1.41666277,1.0376097585,13.4008640402,2067.0641341094,0.7791645235,317.7919186676,2.46499321973736E-05,283.3325539928,0.035
BMDS_HgBr2-HgBr2_692,32.7490194977,1.4708573691,0,0,2,3.3333333333,10,0.6535864502,1.1732067877,0.3196112091,4.2562860766,18.1160002387,2.102449,3.28615,2.6886222731,148.9700126813,17.0251443064,72.3568633023,340.0942826653,12.5986067868,11.4281281157,1381.590460467,4851.7404987255,7.8741292417,4.9798547096,1131.3208391624,1413.0869774339,2.0174796003,322.1582931385,13.279612559,24.6864592443,62.6738124781,0.005192669,400.0908912012,0.0001090035,89.3820076088,191.5328734474,8.5125721532,21.281430383,513.6741414415,4.0860346335,3.9370646209,1381.590460467,565.2347909735,1.6173887091,0.6384429115,133.9878856916,1267.8624965,1.4215995496,203.0546398567,44.3249632018,14.9395641289,189.7239518648,0.3497815898,327.7340278988,4.60104524881325E-05,54.948653249,0.027
BMDS_SrBr2-SrBr2_545,24.3499086699,2.7411065266,0.6666666667,0.4714045208,2,3.3333333333,6.6666666667,0.7066830792,1.1466584604,0.2855780693,4.3892631595,16.6847430638,1.722639,3.60069,3.1085563295,153.6242105833,17.5570526381,74.6174737119,350.7196834986,12.9922189522,11.7851715833,1424.7548215815,5003.3210755414,8.1201368451,5.1354378966,1166.6661478015,1457.235368962,2.0805107376,332.2233285444,13.6945010577,25.4577263252,64.631900024,0.0053549011,412.5907369953,0.000112409,92.17452635,13.1677894786,4.3892631595,65.8389473929,33.8675545389,8.8224189506,7.5583111607,1402.6768278891,2591.420969383,2.8091284221,3.2041621065,3442.0601696987,5806.9951600503,0.7373962108,214.6349685007,2.1507389482,9.656378951,536.2582265148,1.5440549943,548.6578949405,3.38236619072919E-05,773.3881687081,0.109
BMDS_ISbS-SSbI_294,34.3352787606,2.0957029415,0.7485944751,0.3555411029,2,4,6.6666666667,0.7274847728,1.1466996711,0.3015963443,3.9773045419,13.6996362694,4.739977,3.74003,2.7242829363,63.6368726699,11.9319136256,63.6368726699,127.5322701351,10.261445718,10.2972414589,795.460908374,3975.7136200533,7.1591481754,4.1363967235,1544.6259918806,2855.1876114722,2.8159316156,90.2848131004,7.7955169021,6.8807368574,39.7730454187,0.0106989492,350.0027996846,6.50687023049932E-05,77.1597081123,139.2056589655,7.9546090837,3.9773045419,356.744330883,2.1079714072,2.4062692478,385.003079653,658.6416321337,1.0340991809,1.4318296351,2049.9823069706,4542.598836406,1.9926295755,10.0625804909,18.8404916148,71.4721626174,230.5643442922,0.9557860545,178.9787043842,7.24267157074528E-06,93.8643871881,0.036
BMDS_CdBr2-CdBr2_381,32.0877630989,2.0117242106,0.6666666667,0.4714045208,2,3.3333333333,10,0.6624439641,1.168778018,0.2762632749,4.0700434161,14.3459093589,2.14785,3.13785,2.8254689264,142.4515195644,16.2801736645,69.1907380741,325.2127491221,12.0473285117,10.9280665723,1321.1360928742,4639.4424900409,7.5295803198,4.7619507969,1081.817540006,1351.2544141535,1.9292005792,308.0615861665,12.6985354583,23.6062518135,59.9313893024,0.004965453,382.5840811158,0.0001042338,85.4709117386,52.9105644096,4.0700434161,20.3502170806,132.304901328,5.1689551385,4.7416005798,1321.1360928742,1107.4588135276,1.3431143273,0.9361099857,1336.6836587238,2881.5907386165,0.9890205501,202.1590564789,22.5073400912,2.0350217081,346.543846666,3.9348365738,272.6929088804,5.13435976944169E-05,101.7510854031,0.028
BMDS_MoS2-MoS2_518,30.719136716,2.4440590088,0.6666666667,0.4714045208,1.6666666667,2.6666666667,1.6666666667,0.7199977847,1.1400011076,0.3250265125,3.1846906908,8.7836609638,5.769909,3.12458,2.4127782648,50.9550510521,9.5540720723,50.9550510521,102.117106999,8.2165019821,8.2451641984,636.9381381508,3183.4168144777,5.7324432434,3.3120783184,1236.8064766612,2286.1939061716,2.2547610091,72.2924786801,6.2419937539,5.509514895,31.8469069075,0.008566818,280.2527807864,5.21015397007354E-05,61.7829994006,82.8019579596,6.3693813815,31.8469069075,203.4221178719,1.3375700901,3.563668883,407.9588774856,1004.1329747947,1.1783355556,1.3375700901,7986.0577637624,13357.0067668121,1.4554036457,4.3311793394,26.4966265471,109.1393499721,1848.3944769136,4.3863063353,324.8384504569,2.23788214839284E-05,215.285090695,0.18
BMDS_Bi2Mo-Bi2Mo_369,85.542869595,4.719918422,0.5280857061,0.3734129838,1.6666666667,2,8.3333333333,0.7861349005,1.1069325498,0.2980934783,3.4218204735,10.1400341567,170.139902,4.21774,2.8896857406,284.0110993045,20.5309228413,51.3273071032,715.0934112903,6.9120773566,6.8778591518,312.0700271876,2405.5397929043,7.0831683802,5.1327307103,1862.8390657995,6285.8842099077,0.4174620978,87.3248584849,33.4654042313,37.2978431617,612.5058647651,0.2692972713,489.3203277174,7.31174598787736E-05,164.2473827303,140.2946394155,3.4218204735,30.7963842619,386.8039550581,0.4790548663,1.8477830557,66.0411351395,63.9880428553,0.3421820474,0.1368728189,8046.7530255955,10522.0979561601,0.4414148411,4.9958578914,1.7109102368,85.8876938861,1407.7369428177,4.4528149822,160.8255622568,4.11816093991502E-05,133.4509984684,0.222
BMDS_HfBr2-HfBr2_497,52.0867324451,2.627695986,0.6666666667,0.4714045208,2,3.3333333333,7.3333333333,0.744939588,1.1275302061,0.3115009109,3.4938444054,10.5716005546,4.980494,3.68575,2.7322474243,122.2845541887,13.9753776216,59.3953548916,279.1721433683,10.34177944,9.3809722285,1134.1018939896,3982.6332377041,6.46361215,4.0877979543,928.6638429527,1159.9563425895,1.6560822482,264.449083044,10.9007945448,20.2642975513,51.4468588694,0.0042624902,328.4213741067,8.94773552220379E-05,73.3707325132,129.2722429994,6.9876888108,45.4199772701,344.4441445498,5.7997817129,5.3281127182,1134.1018939896,1681.9366967548,1.327660874,1.6421068705,7826.9102369547,15876.0289780922,1.1529686538,174.5524664933,35.6022744909,68.8287347862,2258.2288622018,0.7993217231,398.2982622145,4.26598401898119E-05,286.495241242,0.106
BMDS_AsTiSb-SbTiAs_172,40.4574330021,3.0520941065,0.7225693891,0.2882543403,2,2,7.3333333333,0.755036841,1.1287435197,0.3214547996,3.3867649346,9.933219987,78.192762,3.81332,2.9812744788,172.725011664,16.9338246729,50.8014740188,412.3724984356,6.9428681159,6.7193416302,349.5141412496,2824.5619554472,6.9767357653,4.7414709084,3060.8904125829,6299.3827783355,0.7010603415,85.4480792997,22.6811647669,66.7192692114,230.198412604,0.8229838791,450.4397363003,6.15747732757626E-05,145.6308921873,98.2161831031,3.3867649346,37.2544142805,250.2582213116,1.7272501166,2.0456060205,323.7747277467,593.36121654,0.1693382467,0.2709411948,3512.8203254544,5757.5003888013,1.0736044843,0.5757500389,7.4170152067,3.3867649346,1209.8540375832,0.0812823584,145.6308921873,2.56039429054928E-05,193.0456012716,3.724
BMDS_MoSe2-MoSe2_519,44.3019062712,2.6810917984,0.6632713703,0.4690036837,1.6666666667,2.6666666667,8.3333333333,0.7294429708,1.1352785146,0.3189496756,3.3214492776,9.5538654837,6.50911,3.34091,2.5431800753,112.9292754384,13.2857971104,53.1431884416,262.2616349594,8.4696956579,8.0844075417,647.6826091322,3125.4837702226,6.3107536274,3.9193101476,1640.7959431349,3181.9484079418,1.0661852181,84.2419180278,16.0060640688,17.935826099,87.4205449865,0.0677575653,342.1092755929,5.44219464134924E-05,95.9898841227,26.5715942208,3.3214492776,33.214492776,56.3982087337,1.2953652183,3.2018771036,408.8704060727,852.6160295602,0.896791305,0.9300057977,7978.1211647976,13133.0104436344,0.2325014494,4.3278484087,18.138434505,101.6363478946,1873.5631085092,4.5158424378,288.9660871513,2.34228603056422E-05,192.9762030286,0.002
BMDS_Mo2Te2-Mo2Te2_633,48.9931742425,3.2025451234,0,0,1.5,2,7.5,0.7229921988,1.2770078012,0.2125984452,3.8968128113,15.1850064734,10.888049,3.88872,2.7526016634,202.634266185,19.4840640563,62.34900498,494.5230814053,8.1833069036,8.4093220467,741.1737966998,3387.4993768196,8.0274343912,5.3386335514,2816.0707461779,4913.8809549863,0.7871561879,100.2649936335,24.3161119422,68.1942241969,197.2956326336,0.0915751011,479.3079757838,7.96859251772513E-05,148.0788868275,38.9681281125,0,38.9681281125,120.662860294,0.2338087687,2.6810072141,460.9929555709,720.9103700813,0.4286494092,0.350713153,8469.0991552021,14227.2635738738,0.1909438278,6.5076773948,15.7431237575,72.0910370081,2103.3826511284,5.2860265785,261.0864583538,4.3317E-05,190.9438277513,0.816
BMDS_SnO2-SnO2_706,22.6082952125,1.3171218386,0,0,2,3.3333333333,3.3333333333,0.5885712676,1.2057144161,0.3428386648,3.384667463,11.4561206429,1.797761,2.09104,1.9892483323,27.0773397039,6.769334926,54.1546794079,54.1526486074,11.6432560727,12.2186495414,477.2381122817,4447.1145796239,5.1446945437,2.1661871763,185.4797769719,305.2970051618,3.107124731,99.4347607277,4.8366898046,0.7513961768,11.5447622495,0.0009050601,162.4640382236,0.0378947369,17.9387375539,142.1560334456,10.154002389,6.769334926,347.6412259243,5.0093078452,6.0450160889,114.0632935028,2048.7392153485,2.2000338509,2.5723472719,1524.0480652356,9425.6219509373,2.3388052169,8.0825859016,19.9052293499,22.9412760642,971.2611289792,2.2532834703,328.3127439101,0.0378397733,161.4486379847,0.304
BMDS_SBiBr-BrBiS_163,34.410005549,1.7895367306,0.6814103376,0.4505538215,2,4,6.6666666667,0.6677163796,1.1754291389,0.3034488891,4.107384243,14.6104670908,3.416716,3.35116,3.0740383262,143.7584485052,16.429536972,69.8255321311,328.1964305531,12.1578573593,11.0283266925,1333.2569252794,4682.0072986014,7.5986608496,4.8056395643,1091.7427317907,1363.6515686777,1.9469001312,310.887913353,12.8150388382,23.8228286094,60.4812329782,0.0050110088,386.0941188425,0.0001051901,86.2550691031,197.1544436642,8.214768486,8.214768486,530.1663715038,3.8609411884,2.772484364,958.6634823174,1794.5161757689,0.9036245335,1.3554368002,1144.3172501012,6181.6132857225,1.4457992535,206.0674674716,27.3551790584,20.9476596393,674.7405465196,0.3182401311,201.2618279072,1.74235239588272E-05,110.8993745611,0.021
BMDS_SbNbAs-SbNbAs_4,45.2892665258,3.0054005524,0.7060374086,0.3227776198,1.6666666667,2,8,0.7539258197,1.1273979505,0.3221351286,3.4017733585,10.0215709461,24.425167,3.85288,2.7575952054,142.8744810571,15.3079801133,51.0266003775,334.5331134939,7.1947506532,7.1352196195,308.2006662804,3029.2791757469,6.6504669159,4.4223053661,3391.1938433581,4672.3357079039,0.9116752601,84.8232186943,21.131816103,80.6220285965,170.7179959965,1.267160576,420.1190097751,5.31748202534397E-05,124.1647275854,30.6159602265,1.7008866793,34.017733585,79.6668106375,1.7519132796,2.338719184,42.8623443171,810.9827686671,0.7653990057,0.8844610732,5963.6828925252,12394.3612317057,0.2075081749,1.1395940751,8.0213815794,13.607093434,2176.8457987065,0.5595917175,253.4321152085,1.62961952739086E-05,209.2090615479,0.227
BMDS_PtO2-PtO2_430,47.8659743959,1.5379307289,0.6666666667,0.4714045208,1.6666666667,2.6666666667,3,0.611504783,1.1942476085,0.3135461549,3.1547116602,8.6186341583,3.38943,1.88771,2.0514061407,25.2376932817,6.3094233204,50.4753865635,50.4734937365,10.8522081111,11.3885090934,444.8143440906,4144.9756503591,4.7951617235,2.0190154625,172.8781989799,284.5549917516,2.8960253041,92.6791191539,4.5080829625,0.7003459886,10.7604060018,0.0008435699,151.4261596904,0.0353201517,16.7199717992,220.8298162152,12.6188466409,18.9282699613,564.9413475153,3.6594655259,5.9624050378,202.847959752,1400.3765059703,1.9243741127,2.0821096957,6267.1501841871,12643.4533918177,2.4764486533,11.0982756206,62.0247859515,62.3938872158,1599.5621609559,2.2579299788,406.957804168,0.0352909707,134.7061878913,0.017
BMDS_BiWAs-AsWBi_287,86.3980757169,3.7635764157,0.6322433527,0.3385662403,2,2,8,0.7902730704,1.1090915389,0.3041840507,3.2320218523,9.0465876915,18.127787,4.11395,2.5715720488,106.6567211265,12.9280874093,48.4803277848,242.1482484106,7.0458076381,7.1460003155,252.0977044808,3060.7246941452,5.9792404268,3.8784262228,3522.9038190266,2866.8033830061,1.0633351894,79.6370184411,18.5097891482,89.5270053092,104.7175080151,1.6224749699,368.4504911643,4.22813098720241E-05,96.9606555695,132.512895945,6.4640437046,29.0881966709,352.0266489195,0.5817639334,2.3949281926,1.9392131114,572.0678678603,1.0665672113,0.9696065557,8419.4169252884,15969.4199723032,0.6367083049,1.1958480854,43.7066315089,23.5937595219,1261.0702863374,4.0012430532,255.3297263331,1.14155011823872E-05,122.8168303881,1.095
BMDS_Tl2Se2-Tl2Se2_615,54.7611586486,4.085420211,0.7830129225,0.2169870775,2,2.5,10,0.768679373,1.2313206248,0.2817589693,4.2406665563,15.5741017394,5.222558,5.48345,2.765855667,144.1826629142,16.9626662252,67.8506649008,334.8430312854,10.8136997186,10.321782398,826.9299784783,3990.4672294774,8.057266457,5.0039865364,2094.8892788117,4062.5585609344,1.3612539646,107.5560258674,20.4357721348,22.899599404,111.6143437618,0.0865095977,436.7886552988,6.94833215249591E-05,122.555263477,199.3113281461,8.4813331126,12.7219996689,531.8783936907,3.9438198974,2.7352299288,745.5091805974,1491.0183611947,0.2544399934,1.1025733046,351.9753241728,3341.6452463636,0.8142079788,4.0583178944,29.8161265573,5.0887998676,575.7552983487,1.8684376847,224.7553274838,3.45614324338369E-06,89.4780643379,0.189
BMDS_TaAs2-TaAs2_451,58.4117917975,2.7128781298,0.6641201914,0.4696038909,2,2,7.6666666667,0.7498733633,1.1250633185,0.3161223832,3.3198027213,9.5444329717,33.142688,3.63307,2.6407369067,109.5534898014,13.279210885,49.7970408188,248.7249315609,7.2371699323,7.3400838167,258.944612258,3143.8531770294,6.1416350343,3.9837632655,3618.584966169,2944.6650137541,1.0922150953,81.7999390517,19.0125101846,91.9585353788,107.5616081687,1.6665409661,378.4575102232,4.3429659199471E-05,99.5940816377,132.7921088502,6.6396054425,33.1980272126,351.9863992647,2.2574658505,2.8915481702,156.030727899,617.4833061536,1.2283270069,1.2615250341,7303.5659867632,16081.1243817641,0.6274427143,2.3902579593,36.2622051243,27.5543625864,2339.132997397,0.2423455987,285.503034028,7.24380953778059E-06,146.0713197353,2.978
BMDS_SNbTe-TeNbS_179,36.7015595944,2.4898749358,0.7555907656,0.3138006677,1.6666666667,2.6666666667,4.6666666667,0.7025794246,1.1555667163,0.3276372345,3.5335591491,10.8129754941,16.489878,3.35722,2.82877129,183.7450757527,17.6677957455,56.5369463854,448.4245570357,7.4204742131,7.6254206437,672.0829501569,3071.7229683039,7.2791318471,4.8409760343,2553.5618546814,4455.8180870025,0.7137789481,90.9184769061,22.0494090903,61.8372851091,178.9040997184,0.08303864,434.6277753381,7.22577510397414E-05,134.2752476654,38.86915064,0,38.86915064,120.1342973067,1.7667795745,2.6431022435,367.8435074203,767.4890471823,0.4240270979,0.6713762383,7163.7258053161,13272.048163982,0.2226142264,3.9929218385,8.2331928174,32.8621000865,2259.6050690686,1.8144826231,265.0169361818,3.39504363044567E-05,212.0135489454,0.123
BMDS_PbTe-PbTe_750,37.8883533824,2.4481868802,1,0,2,3,10,1,1,0.402202404,4.3352066819,16.2761182551,4.122452,1.68853,3.0192407028,290.4588476864,23.8436367504,65.0281002283,724.2060304243,9.6024828004,8.6964246039,488.3610327146,3435.4345350614,8.843821631,6.1126414215,2868.3244729703,7116.2417683175,0.7196443092,113.9509076334,38.1064667338,48.2725264028,495.3623915058,0.8161026579,600.4261254414,8.39317689646733E-05,184.2462839802,65.0281002283,2.1676033409,4.3352066819,174.0487940627,0.4985487684,0.6589514156,336.1952781803,333.160633503,0.0867041336,0.1734082673,264.5559877622,1649.546142458,0.1560674405,2.4060397084,11.0547770388,27.5935905302,275.8708772019,0.7142253008,67.1957035692,4.718872473234E-06,19.5084300685,0.069
BMDS_IHfCl-IHfCl_192,51.5108276388,2.8469183057,0.7170083071,0.3761669408,2,3.3333333333,4,0.7408627202,1.1333633895,0.306215332,3.5693276934,11.0333438641,5.380461,3.65731,2.7583178427,124.9264692702,14.2773107737,60.6785707884,290.9947941987,10.3867435879,9.3302225906,1149.6804500551,4032.6264280417,6.6567961483,4.2118066783,996.6455251991,1243.0362158769,1.2367720458,157.726806109,14.5521490061,19.55991576,55.5030456329,0.0081719758,346.2247862631,0.0197324731,84.7715327191,132.0651246571,7.1386553869,46.4012600146,346.0945058023,5.7466175864,5.1898024663,1149.6804500551,1682.2241419155,1.3028046081,1.641890739,7948.0896745465,16161.0056173073,0.7227888579,65.8880045569,32.9556025935,71.4579404225,2304.0724126655,0.8127733937,396.1953739712,0.0196846441,282.8692197046,0.048
BMDS_CrS2-CrS2_490,24.569487248,2.5319227114,0.6598761282,0.466602885,1.6666666667,2.6666666667,1.6666666667,0.712188168,1.143905916,0.3316725271,3.0411997215,8.0096043709,7.399864,2.93551,2.2885077966,48.6591955446,9.1235991646,48.6591955446,97.5160690711,7.8462952816,7.8736660791,608.2399443076,3039.9832416494,5.4741594988,3.1628477104,1181.0803238565,2183.1860441005,2.1531694028,69.0352336789,5.9607514542,5.2612755183,30.4119972154,0.0081808273,267.6255754953,4.9754E-05,58.9992745978,24.3295977723,3.0411997215,30.4119972154,60.6144557699,2.7979037438,2.8556865385,412.6908022127,1054.3839434572,0.7907119276,0.7907119276,5448.7350690963,6770.1059361074,0.7876707279,1.976779819,15.7534145576,57.0833187733,1002.0753082468,2.8414233118,237.21357828,2.7614093471565E-05,193.4203022898,0.015
BMDS_TeBiCl-ClBiTe_126,36.3302154919,1.931263876,0.798841552,0.2844810054,2,4,6.6666666667,0.6637052424,1.1708723321,0.2828396955,4.308875129,16.0790686719,4.064709,3.37816,2.9633483124,73.2508771926,12.9266253869,73.2508771926,152.7625499477,13.6160454076,12.362162745,1503.7974200133,5391.2645613773,7.5405314757,4.308875129,739.4029721326,1030.2951320899,2.0639511868,146.2820017537,13.8487246645,13.7884004127,43.9505263156,0.0003834899,340.4011351893,0.0475312015,62.9095768831,284.3857585125,12.9266253869,8.617750258,747.7078980562,4.912117647,3.7013237358,1110.8280082505,2362.1253457057,1.3788400413,2.1544375645,1606.348648083,6885.1084798427,1.538268421,36.3195084622,28.2920740969,33.1783384931,727.3381217715,0.3387249828,275.7680082546,0.0474391295,143.9164293079,0.065
BMDS_TaTe2-TaTe2_456,60.4412888358,2.9841844744,0.6649690151,0.4702040998,2,2.6666666667,7.6666666667,0.7257424471,1.1371287765,0.3078285522,3.7022283966,11.8704098934,26.502424,3.64679,2.8095565583,192.5158766257,18.5111419832,59.2356543464,469.8294435624,7.774679633,7.98940888,704.1638410425,3218.3471452061,7.6265904971,5.0720529034,2675.4523731217,4668.5100081731,0.7478501361,95.2583366458,23.1019051951,64.7889969413,187.4438237223,0.0870023673,455.3740927877,7.5706868483055E-05,140.6846790726,77.7467963296,3.7022283966,40.7245123631,200.0810101314,2.221337038,3.0284228285,589.3947607464,400.951335357,0.5923565435,0.7774679633,9504.8790518503,16548.9609330166,0.2295381606,1.3698245068,38.5401976091,68.491225338,2541.0985046073,2.0417789608,285.0715865419,3.53525789595917E-05,133.2802222793,0.062
